id,time,username,post,label,skipstatus,player
720229479797415936,1461035878.2542832,Bazzzzzra,RT @CookPassTim: @SpursOfficial @Dele_Alli @HKane https://t.co/v28f7nkNcv,,,
720229483618385920,1461035878.2523189,McGuireDavid,"@SpursOfficial @Dele_Alli @HKane The Wave, obvs.",,,
720229483731685376,1461035878.2503154,Janaidd,@SpursOfficial @Dele_Alli @HKane Dele's unbelievable goal against Palace and Harry's screamer against Arsenal,,,
720229484893442048,1461035878.2493148,SpursOfficial,RT @TomHaglund: @SpursOfficial @Dele_Alli @HKane Kane's goal against Arsenal at home and Dele's wondergoal at Palace,,,
720229505487474688,1461035878.2423065,SpursOfficial,RT @AlliandWinks: @SpursOfficial @Dele_Alli @HKane got to be Alli's moment of genius against palace! Unreal goal and skill from him! #COYS,,,
720229514429734912,1461035878.2413044,CookPassTim,@SpursOfficial @Dele_Alli @HKane Both of them helping Tottenham beat Germany https://t.co/4gdoPta9Dv,,,
720229531316056064,1461035878.239317,Dierbolic,@SpursOfficial @Dele_Alli @HKane Harry's goal Vs. Arsenal and Dele's goal vs. Crystal palace! Both world class! #COYS,,,
720229579806404609,1461029726.1073794,pedrorossi_97,@CaptureTheGame @HKane @dimpayet17 @Mahrez22 @MesutOzil1088 @vardy7 Ozil? Wtf,,,
720229581953896449,1461029726.1063778,UEFAcom_fr,"3 francophones nommés pr le joueur de l'année en #BPL
? N. Kanté
? @Mahrez22
? @dimpayet17
Qui après @hazardeden10? https://t.co/7SbD8wg5Zh",,,
720229587402244096,1461035878.234295,Janaidd,@SpursOfficial @Dele_Alli @HKane but thats just obvious,,,
720229605370494978,1461035878.2322907,_ahmadfathi_,@SpursOfficial @Dele_Alli brilliant goal against Palace and of course @HKane goal against Arsenal on the derby ! #COYS,,,
720229608759685122,1461035878.2312865,SpursOfficial,RT @ConnorHair18: @SpursOfficial @Dele_Alli @HKane it's got to be @Dele_Alli goal against crystal palace what a goal!!!,,,
720229652372054018,1461037311.933459,stevietoffee,@Everton @PFA @RomeluLukaku9 @GaryLineker yeah and we are 14th! The manager is a genius,,,
720229689348988928,1461035878.2232769,CristianFdez28,@SpursOfficial @Dele_Alli @HKane Kane's goal against Arsenal. It was outstanding. One of the best of the season so far.,,,
720229706671464448,1461037311.9284518,gigHaWatt,"@RBarkley20 @RomeluLukaku9 congratulations on your nominations lads, 3 points tonight yeah",,,
720229731577303041,1461029726.0968266,Welchhyyyy,@CaptureTheGame @HKane @dimpayet17 @Mahrez22 @MesutOzil1088 @vardy7 haahhahahhahaha why the fuck is Ozil there?,,,
720229763948875776,1461029726.0938685,Thetoaster98,@SimonPeach @vardy7 @Mahrez22 @HKane @MesutOzil1088 @dimpayet17 where the hell is alderweireld?,,,
720229806848090112,1461035878.2122793,NodirChxdli,RT @CookPassTim: @SpursOfficial @Dele_Alli @HKane Both of them helping Tottenham beat Germany https://t.co/4gdoPta9Dv,,,
720229811340382208,1461037311.9239898,thomasreganjnr,@Everton @PFA @RomeluLukaku9 @GaryLineker and we are 14th. #martinezout,,,
720229818978168832,1461029726.091876,dcullen_,PFA player of the year surely has to go to @Mahrez22 . First African to ever win it? #PFA,,,
720229831535915008,1461035878.210274,ThisFatLad,@SpursOfficial @Dele_Alli @HKane Harry scoring against Arsenal ??????????,,,
720229887647330304,1461039071.432732,iL_Mido88,"@EPLworld 
@Dele_Alli ?????? ???? ???? ?? ?????? ????",,,
720229938142400512,1461035878.2032669,jim_weng,@SpursOfficial @Dele_Alli @HKane Alli skill is always surprise us and Kane goals are always to be the best goal in premier league  #COYS,,,
720229944610177024,1461029726.0859046,RobDaBank8,@AdamWK5haw @LiverpoolPulSe @PFA @ed_aarons @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Does Barkley or Coutinho have better stats?,,,
720229953766350848,1461029726.083402,Shine_afghan,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 @MesutOzil1088,,,
720230005092007936,1461035878.1982596,yairmahfud8,@SpursOfficial @Dele_Alli @HKane surely the goal against Palace! What a hit that was!,,,
720230014642495488,1461035878.1962569,TrendsLiverpool,"Harry Kane, @hkane is now trending in #Liverpool https://t.co/49a6lxRqxb",,,
720230016546680832,1461029726.0788991,voronin8,@beewestwood @mikeaustin1404 @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 heart says Dimi but Mahrez has been no 1.,,,
720230028722728960,1461039071.43073,spurs_report,@SpursOfficial He had me with that first nutmeg of a certain Luka Modric in Audi Cup -- knew @Dele_Alli was going to be special right then,,,
720230031969161216,1461035878.1942544,Matthew74879387,@Dele_Alli or @HKane must be young player of the year,,,
720230063279579136,1461029726.0754066,Michael_Fogg,@CaptureTheGame Definitely @Mahrez22!,,,
720230063921307648,1461035878.1872673,SpursOfficial,RT @Dan__COYS: @SpursOfficial @Dele_Alli @HKane Kane vs Arsenal at home and Alli against Palace away #worldies,,,
720230069696905216,1461030142.2470634,fcbcule_1,"@_NizaR_ @vardy7 @HKane 

????? ??? ????? ? ???? ?????? 
???? ???? ?????? ?? ???? ????? 

??? ????????",,,
720230110025105408,1461029726.0702355,AdamWK5haw,@RobDaBank8 @LiverpoolPulSe @PFA @ed_aarons @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Barkley does and has more influence on games,,,
720230120061947908,1461035875.2348776,sourjya_spurs14,@SpursOfficial @Dele_Alli @HKane I was  at Leicester when Alli scored his 1st goal for us. And Kane's goal v Arsenal was special! #COYS,,,
720230128261931009,1461035875.2338758,Spurs_ES,¿Cuáles han sido sus momentos favoritos de @HKane y @Dele_Alli en lo que va de temporada? Escriban y les haremos RT. https://t.co/qJ9nLU2IoE,,,
720230134431817730,1461039071.4247127,CaptnHugo,I don't think the @PFA got the memo that @Dele_Alli and @ericdier come as a joint nomination! #COYS  https://t.co/a6lCOEJqmG,,,
720230156913242113,1461029726.0677214,AdamWK5haw,@RobDaBank8 @LiverpoolPulSe @PFA @ed_aarons @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 I never said Coutinho deserves it,,,
720230230263246848,1461035875.229871,nhloed11,@connorhair18 @dele_alli @dele_alli @hkane @spursofficial All's goal against palace,,,
720230239364898816,1461037309.2300198,JoshKendrew,"""@_fantasypremier: Don't let 691,396 #fpl managers down @RomeluLukaku9 https://t.co/PIfSSUeFj4"" sound familiar @seankendrew?",,,
720230268913774592,1461035875.226867,THFCechoofglory,@SpursOfficial @Dele_Alli @HKane their goals against Palace that really made everyone turn their heads and look at us,,,
720230276513681409,1461035875.2258658,RichKidNathan,@SpursOfficial @Dele_Alli @HKane Kane at home against Arsenal. #offwiththemask #COYS,,,
720230313847365632,1461035875.2238672,Dennis_Marika,@AlliandWinks @SpursOfficial @Dele_Alli @HKane goal of the season. #grassISGreen,,,
720230353072427009,1461035875.2198732,MrPaulSkinback,@SpursOfficial @Dele_Alli @HKane Dele's waving and Harry's goal against City to relieve the pressure and get him going.,,,
720230438233628672,1461035875.2168696,BarryMa50n,@SpursOfficial Every time a pundit said @HKane is a one season wonder #Over20goalsAgain,,,
720230463667892225,1461029229.0414019,Paolanyi_,Le daría un delicioso beso a @aguerosergiokun  #BesoEnElMañanero,,,
720230475051188224,1461037309.228698,rogerefc,@stevietoffee @Everton @PFA @RomeluLukaku9 @GaryLineker remember though that there is no such thing as blame.,,,
720230507737411584,1461029722.8727036,lkjhhuhu,@LCFC @PFA @Mahrez22 Riyad Mahrez ?,,,
720230537584111617,1461035875.210835,Jord_Shells,"@SpursOfficial @Dele_Alli @HKane Harry's absolute banger against that other team, Dele's bromance with @ericdier ???? #COYS",,,
720230548640280577,1461035875.2088327,marcuspeck20,@SpursOfficial @Dele_Alli @HKane has to be Alli wonder goal against palace and Harrys goal against  arsenal!!!,,,
720230551240720384,1461030142.2340627,danfis,@BBCSport it has to be @vardy7 for his efforts and goal record this season,,,
720230567917260801,1461030142.232051,x3ADL26,@_NizaR_ @vardy7 @HKane ??????? ?????,,,
720230568114266112,1461035875.2078314,JiveArsenal,RT @OrangeEddie1000: @SpursOfficial @Dele_Alli @HKane That backheel assist from Dele to Kane that set up his bending screamer goal against…,,,
720230568563187713,1461039071.413895,tomsbfc,@SpursOfficial @Dele_Alli most of Dele's best moments seem to involve making @ericdier 's life a misery.,,,
720230594748235776,1461039071.4128928,oldgreg427,@SpursOfficial @Dele_Alli goal vs. Palace made me hit my head on the ceiling.,,,
720230596820275201,1461035875.2048278,SpursFifa73,"@SpursOfficial @Dele_Alli @HKane The goal against Arsenal for Kane, the goal against Man Utd for Alli. #COYS https://t.co/EwBcFbencU",,,
720230601819860992,1461029722.8656948,gjb500,@SkySportsNewsHQ @warrenbarton2 @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 What? No Steven Taylor?? This is a mistake surely?,,,
720230624116793344,1461029722.863692,RobDaBank8,@AdamWK5haw  @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 He has more goals? More influence maybe but look at United ATM as a team,,,
720230646556307461,1461030142.2290473,Gunner96_,@UEFAEURO @LCFC @england @vardy7 Hodgson will pick Rooney sadly,,,
720230667280379905,1461035875.1948152,DevavratBhotica,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho coutinho!? Absolute joke! No credibility left in the PFA awards!,,,
720230689182990336,1461035875.1938145,adhithya35,Congratulations to @HKane for being nominated for both Player of the Year and Young Player of the Year! #COYS https://t.co/pdX0T2O1CF,,,
720230724108972032,1461035875.190809,stupendous223,????@SpursOfficial @Dele_Alli @HKane https://t.co/ULOGcSDZ97,,,
720230756468047872,1461029722.8576846,RobDaBank8,@AdamWK5haw @LiverpoolPulSe @PFA @ed_aarons @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 ..no chance to shine/make an impact,,,
720230760041607169,1461039071.4098902,adhithya35,Congrats @Dele_Alli ! #COYS https://t.co/QJ6IgdnEPL,,,
720230760985309184,1461030139.1010356,N_Attamimi,RT @_NizaR_: ?????? ????? ?? @vardy7 ????? ????? ???? ???? ? ????? ???? ???? ??? ??????? @HKane,,,
720230764458024960,1461035875.1891274,GrelsonJoe,@SpursOfficial  @HKane vs Norwich City,,,
720230769180991488,1461035875.188093,codename_VOA,@SpursOfficial @Dele_Alli @HKane Allie's goal against Crystal Palace. Kane's goal against Bournemouth,,,
720230794321637376,1461035875.186808,SpursNews1961,@SpursOfficial @Dele_Alli @HKane Dele against Palace... Harry against Arsenal... Amazing strikes both. Proud they both play for Spurs! #COYS,,,
720230821504937984,1461030139.0990324,Phillmorris96,"@UEFAEURO @LCFC @england @vardy7 he should always be picked before Rooney, Rooney is shit and always has been",,,
720230890769502208,1461035875.1787975,desski_,@HKane !! https://t.co/H2byv1gexn,,,
720230903419641856,1461035875.176799,KikeMs_Official,"@Spurs_ES @HKane @Dele_Alli Kane vs Arsenal, Alli vs C.Palace #COYS",,,
720230918523383809,1461039071.4058864,enzogm123,@SpursOfficial The goal of @Dele_Alli against Palace Need PuskasAward #GoSpurs,,,
720230922713337856,1461030139.0960286,NairSomesh,@UEFAEURO @LCFC @england @vardy7 True he is the key for the england success!!!!,,,
720230931655745536,1461030139.0950274,N_Attamimi,@_NizaR_ @vardy7 @HKane ???? ?????? ????? ???? ???? ?? ???? ??? ??? ??????,,,
720230969148579840,1461030139.094026,paulMTBshilton,@bet365 @vardy7,,,
720230981677015040,1461035875.1707964,jamiexgraham1,@SpursOfficial @Dele_Alli @HKane  dele's  goal against palace.,,,
720231029055860736,1461035867.700312,HarryCard_,"@SpursOfficial @Dele_Alli @HKane Dele = His strike against Palace.
Kane = Finish against Arsenal at home.
#COYS",,,
720231129333141504,1461035867.6974125,khaled1144,"@ibaker_ @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 

???????",,,
720231185243213825,1461035867.6923914,carlghosnn,@SpursOfficial @Dele_Alli vs palace @HKane thunderbolt vs Arsenal,,,
720231230952878080,1461035867.690381,JackGibbins107,@SpursOfficial @Dele_Alli @HKane Kane's against Arsenal at home! https://t.co/YNyktLIuFS,,,
720231231871414272,1461030139.0900214,skabidi,@vardy7 of course!!! https://t.co/DT7uQZHeFg,,,
720231240654262272,1461035867.689363,benlockwood23,@SpursOfficial @Dele_Alli @HKane Alli's goal vs Everton,,,
720231248271183872,1461029722.8326533,BlueMonster125,"POTY - @Mahrez22 
YPOTY - @Dele_Alli 
@FA #PremierLeague #PlayerOfTheYear",,,
720231334808055808,1461035867.6773975,RealMattSears,@ESPNFC @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 all great,,,
720231347093180417,1461035867.6763964,caughtoffside,"Harry Kane is ranked 6th out of the 6 PFA Player of the Year nominees on stats. We can't believe it either, @HKane! https://t.co/tLbdqOzvba",,,
720231354307227648,1461035867.6733732,AndrewParkes91,"RT @HaroldHotspur: PFA Young Player of the Year nominees: @HKane, @Phil_Coutinho, @Dele_Alli &amp; a selection of egg mayonnaise sandwiches.",,,
720231382027411456,1461035867.6703641,Spurs_India,@HKane iss saal k @PFA Players' Player of the Year aur Young Player of the Year awards k liye nominate huye hain! https://t.co/kNuCsiQJet,,,
720231407063318528,1461035867.6683438,CaptnHugo,@SpursOfficial @Dele_Alli @HKane @PFA I just want to make sure the PFA are aware that Dele and @ericdier have to be nominated as a pair?,,,
720231435924332544,1461029722.8161886,LauriersRoses,@DZfoot il le mérite c'est une fierté Allah ibarek @Mahrez22,,,
720231437044228096,1461030139.0870185,DevavratBhotica,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 ozil's been crap second half of the season,,,
720231491951837184,1461029722.8141859,Danny_Creely,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 OZIL OVER KDB?? FUCK OFF,,,
720231510989791232,1461035867.662539,BrienMartin26,@SpursOfficial @Dele_Alli @HKane Has to be Deli's wonder strike against Palace ... but Harry's no-look goal against Liverpool was close 2nd,,,
720231535719395328,1461035867.661345,AndrewParkes91,RT @Dierbolic: @SpursOfficial @Dele_Alli @HKane Harry's goal Vs. Arsenal and Dele's goal vs. Crystal palace! Both world class! #COYS,,,
720231556124528640,1461035867.659335,sourjya_spurs14,RT @Spurs_India: @HKane iss saal k @PFA Players' Player of the Year aur Young Player of the Year awards k liye nominate huye hain! https://…,,,
720231609815941120,1461030139.0820124,A7med_Qabbani,"@_NizaR_ @vardy7 @HKane 

?????? ???????? ??? ????? ????.
?? ????? ???? ???????? ??? ??????",,,
720231618850512896,1461039068.5085936,ReshminTV,"For me, @Dele_Alli nails the Young #POTY award, but wouldn't want to choose among this lot...surely #LCFC but who?????? https://t.co/V7ZCKlr",,,
720231652954284032,1461035867.6523266,gunturirawan_,@Spurs_ID @Dele_Alli @HKane @PFA para generasi emas inggris nih ????????????,,,
720231681484005377,1461035867.6483302,rickbrouwer3,@SpursOfficial  @Dele_Alli @HKane Kane's goel vs Arsenal and Dele's Goel vs Crystal Palace away. #Tekkers,,,
720231732209983488,1461035867.6463282,nural72,@SkyFootball not that cuckoo in the picture...@HKane or @AlderweireldTob,,,
720231736899211265,1461035867.6453178,dwoodley1990,@SpursOfficial congratulations @Dele_Alli &amp; @HKane on being nominated for the @PFA awards! Both fully deserved and fingers crossed! #COY,,,
720231742683160576,1461035867.6433105,harrydavey81,@BScargill @SoccerAM @HKane it's a no brainer really ????,,,
720231817538899969,1461037309.2086759,Betv_Belgique,"@AB3officiel @NouvelleStar Ce soir, Be tv met également un talent belge à l'honneur : @romelulukaku9 ! https://t.co/5XUuZOzNhf",,,
720231829748518912,1461029722.7931595,Illiasallali,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 dimitri ??,,,
720231847326793728,1461029722.7921586,amsa_amsa,@SquawkaNews your photo usage might have shown your  interest but @Mahrez22 is the best,,,
720231852993150976,1461035867.6373575,Spurs_India,.@Dele_Alli bhi @HKane k saath @PFA Young Player of the Year award k liye nominate huye hain! Congratulations! ???????????? https://t.co/SX5,,,
720231882714189824,1461035867.632389,RMcCartney7,@HKane screamer v Arsenal and @Dele_Alli v c.palace.. Spurs through and through ???? #TogetherTHFC #COYS  https://t.co/1YGWhg8YBL,,,
720231920097955840,1461035867.6303518,HasanisHandsome,"@CBurleyESPN @ESPNFC @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 no Anthony Martial, makes no sense",,,
720231965945950208,1461035862.989899,MrsPochettino,I'm so proud of you both @HKane and @Dele_Alli - thoroughly deserved. #PFAYOUNGPLAYEROFTHEYEAR #PLAYERSPLAYEROFTHEYEAR,,,
720231973252395008,1461030139.0770054,england,#ThreeLions strikers @HKane and @vardy7 nominated for the 2016 @PFA Player of the Year award: https://t.co/qdULGlFgyI,,,
720231996442734592,1461029722.783147,mimilpower,@vincentduluc @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Normal City fait une saison médiocre ... 1/2,,,
720232093922500608,1461029722.779142,amsa_amsa,@guardian_sport it should be @Mahrez22,,,
720232122456236032,1461035862.9828892,Jcobba90,@tmckenzie18 @HKane @Cobbz6,,,
720232130987630593,1461039068.4975748,DonnellNathan,"@kylewalker2 @Dele_Alli Aww that's nice, you should try not being a shit cunt and be more like him. Knob head",,,
720232209874075649,1461030139.0740018,marley_Shmurda,RT @england: #ThreeLions strikers @HKane and @vardy7 nominated for the 2016 @PFA Player of the Year award: https://t.co/qdULGlFgyI,,,
720232228933005312,1461035862.9789224,LouJayne1882,@SpursOfficial @Dele_Alli @HKane Harry's goal v Arsenal at WHL and Dele's v Palace.,,,
720232247245348864,1461037309.2036705,Ryan_EFC1878,@Everton @PFA @RomeluLukaku9 @GaryLineker thing is Lineker was a part of a team that finished 2nd and was a good team. Lukaku sits 14th atm.,,,
720232250827087872,1461035862.9769194,sourjya_spurs14,RT @Spurs_India: .@Dele_Alli bhi @HKane k saath @PFA Young Player of the Year award k liye nominate huye hain! Congratulations! ????????????,,,
